,firm_name,firm_address1,firm_address2,firm_city,firm_state,firm_zip,expire_date,create_date,firm_phone,firm_type,Firm_num,GregsNotes,www,domain
10374,"South Coast Engineering Group, Inc",5000 N Pkwy Calabasas #307,,Calabasas,CA,91302,10/31/2019,10/29/2018,818-224-2700,NS,20178,,www.,sceginc.com
10375,"Telgian Engineering & Consulting, LLC","10230 S. 50th Place, Suite 100",,Phoenix,AZ,85044,11/30/2019,11/28/2018,480 753 5444,NS,20179,,www.,telgian.com
10376,"ADD ENERGY, LLC",19500 State Highway 249 Ste 380,,Houston,TX,77070,10/31/2019,10/22/2018,832 604 7326,NS,20180,,www.,addenergy.no
10377,"Carson Ray Hollis, P.E. DBA CRH Consulting",10 Woodbox Dr,,Henderson,TX,75652,10/31/2019,10/22/2018,903 646 3397,SP,20181,,www.,cases.primeclerk.com
10378,Kevin Joseph Glover Jr. DBA Coefficient Engineers,13016 Eastfield Rd #200-253,,Huntersville,NC,28078,10/31/2019,10/22/2018,704 875 7016,SP,20182,,www.,BADQUERY
10379,"Wayne L. Gisler, P.E., Inc. DBA Lazy Couch Engineering",523 CR 104,,Runge,TX,78151,10/31/2019,10/25/2018,830-299-8900,SP,20183,,www.,mapquest.com
10380,JLN Engineers,15234 Highsprings Dr,,Houston,TX,77068,10/31/2019,10/25/2018,903 372 8790,SP,20184,,www.,linkedin.com
10381,MXE Consulting LLC,"1301 McKinney St., Suite 1100",,Houston,TX,77010,10/31/2019,10/25/2018,713 630 7300,NS,20185,,www.,mapquest.com
10382,"Bullseye Home Inspection, PLLC",24326 Mirandola Ln,,Richmond,TX,77406,10/31/2019,10/25/2018,832 633 0496,SP,20186,,www.,bullseye-home-inspection.com
10383,RGD & Associates Inc. DBA RGD Consulting Engineers,2151 South Alt. A1A Ste 2000,,Jupiter,FL,33477,10/31/2019,10/25/2018,561 743 0165,NS,20188,,www.,rgdengineers.com
10384,"Cline Advisors and Consultants, PLLC",3036 Silverado Dr,,Carrollton,TX,75007,10/31/2019,10/29/2018,214 876 7174,SP,20189,,www.,linkedin.com
10385,"Coastline Rail Engineering, LLC DBA Coastline Civil Engineering",4008 Louetta Rd Ste#461,,Spring,TX,77388,10/31/2019,10/25/2018,832 564 7558,NS,20190,,www.,coastlinerailengineers.com
10386,"InfraSpection Engineers, LLC",9543 Losa Dr #115,,Dallas,TX,75218,10/31/2019,10/25/2018,214 789 2326,SP,20191,,www.,infraspection.com
10387,"Civil Resources, LLC",PO Box 680,,Frederick,CO,80530,10/31/2019,10/25/2018,303 833 1416,NS,20192,,www.,linkedin.com
10388,"Sea Tech Retaining Walls, Inc.",6301 Gaston Ave,Suite 545,Dallas,TX,75214,11/30/2019,11/8/2018,214 850 6043,NS,20193,,www.,bbb.org
10389,"Basin Design Service, LLC",P.O. Box 3432,,Midland,TX,79703,11/30/2019,11/8/2018,1-432-413-1982,NS,20194,,www.,basindesign.com
10390,"GAREDA Group, LLC. DBA GAREDA Engineering",7603 Mazatlan Drive,,El Paso,TX,79915,10/31/2019,10/25/2018,915-549-3603,SP,20195,,www.,gareda.com
10391,"Richard B Voigt, PhD, PE",1021 W Phillips St,,Alvin,TX,77511,10/31/2019,10/29/2018,832 598 6448,SP,20196,,www.,alvinsun.net
10392,"John Searcy and Associates, Inc.",6320 St. Augustine Rd Ste 2,,Jacksonville,FL,32217,10/31/2019,10/29/2018,904 739 1231,NS,20197,,www.,searcyengineering.com
10393,"Onyx Services, LLC DBA Onyx Services Incorporated",22971 Keith Dr,,New Caney,TX,77357,10/31/2019,10/29/2018,855 306 6699,NS,20198,,www.,onyxservices.com
10394,"Raw Resources, LLC",PO Box 5099,,Princeton,WV,24740,10/31/2019,10/22/2018,304 716 9160,NS,20199,,www.,rawresourcesgroup.com
10395,"Fergus Engineering, Consulting Structure, Inc.",801 Westbourn Ct,,Fort Collins,CO,80525,10/31/2019,10/29/2018,970 568 8489,NS,20200,,www.,fergusengineering.com
10396,Spring Engineering,3419 La Mer Ln,,Spring,TX,77388,10/31/2019,10/25/2018,346 288 0809,SP,20201,,www.,springhouston.com
10397,"Landau Associates, Inc.",130 2nd St Ave S,,Edmonds,WA,98020,10/31/2019,10/29/2018,425 778 0907,NS,20202,,www.,landauinc.com
10398,TMM Consultants PLLC,19902 Stanton Lake Drive,,Cypress,TX,77433,10/31/2019,10/30/2018,510 676 8849,NS,20203,,www.,opencorporates.com
10399,"Baitland Engineering, LLC",16516 El Camino Real #101,,Houston,TX,77062,10/31/2019,10/29/2018,832 656 3245,SP,20204,,www.,aiahouston.org
10400,Thorne-Thomsen Engineering,1902 Inverness Blvd,,Austin,TX,78745,11/30/2019,11/5/2018,512 351 9648,SP,20205,,www.,linkedin.com
10401,"Figg Bridge Inspection, Inc.",424 N Calhoun St,,Tallahassee,FL,32301,11/30/2019,11/8/2018,850 224 7400,NS,20206,,www.,bloomberg.com
10402,"Pablo Soto, Jr. P.E.",1208 S. Ironwood St,,Pharr,TX,78577,11/30/2019,11/28/2018,956-460-1605,SP,20208,,www.,rgec.net
10403,Ground Water Consultants LLC,PO Box 5667,,Katy,TX,77491,11/30/2019,11/1/2018,713 444 7238,SP,20209,,www.,wjs-groundwater.cc
10404,"Duval Engineering, PLLC",14114 Dallas Parkweay #310,,Dallas,TX,75254,11/30/2019,11/28/2018,469-803-8669,NS,20210,,www.,opencorporates.com
10405,"Schuchmann Structural Associates, LLC",7560 Red Bug Lake Rd #2020,,Oviedo,FL,32765,11/30/2019,11/1/2018,407 542 1281,NS,20211,,www.,ssa-engineers.com
10406,"Gonzalez Shah Smith, Inc.",2714 Old South Dr.,,Richmond,TX,77406,11/30/2019,11/5/2018,512 203 3575,NS,20213,,www.,gonzalezshahsmith.com
10407,"Nayyar & Nayyar International, Inc.",223 W Jackson Blvd #802,,Chicago,IL,60606,11/30/2019,11/5/2018,312 726 1010,NS,20214,,www.,linkedin.com
10408,Engineering Solution Group,13208 Humphrey Dr,,Austin,TX,78729,11/30/2019,11/5/2018,512 705 6263,SP,20215,,www.,.fsgi.com
10409,"JCR Engineers, LLC",218 Remington Trails,,Longview,TX,75604,11/30/2019,11/5/2018,903 452 7574,NS,20216,,www.,manta.com
10410,"Chemex Modular, LLC",2722 I-45 South,,New Waverly,TX,77348,11/30/2019,11/28/2018,713 447 6741,NS,20217,,www.,chemexmodular.com
10411,"Dziuk Engineering & Construction, LLC",381 McDonald Rd.,,Port Lavaca,TX,77979,11/30/2019,11/9/2018,830-445-9511,SP,20218,,www.,facebook.com
10412,"Steven Eubanks Engineering, LLC",3251 West Fuller Avenue,,Fort Worth,TX,76133,11/30/2019,11/8/2018,817 395 2093,SP,20219,,www.,linkedin.com
10413,"Earth Systems, Inc.",223 12th Ave N,,Jacksonville Beach,FL,32250,11/30/2019,11/5/2018,904 247 0740,NS,20220,,www.,earthsys.net
10414,"Modern Engineering Solutions, LLC",99 S Lamar St,,Lakewood,CO,80226,11/30/2019,11/20/2018,214 734 2305,NS,20221,,www.,linkedin.com
10415,Great Lakes Engineering LLC,4705 15th Street A,,Moline,IL,61265,11/30/2019,11/13/2018,309 524 5710,NS,20222,,www.,gleng.net
10416,Walter Hill,9300 East River Drive,,Navarre,FL,32566,12/31/2019,12/4/2018,850 313 1106,SP,20223,,www.,maxpreps.com
10417,"R2H2O, LLC",120A W 8th St,,Joint Base MDL,NJ,8640,11/30/2019,11/5/2018,954 663 3392,NS,20224,,www.,jbmdl.jb.mil
10418,"LGC Global Energy FM LLC DBA J&X Energy, LLC",1052 COUTNY ROAD 160,,KENEDY TX,TX,78119,11/30/2019,11/8/2018,713-291-1646,NS,20225,,www.,jandxenergy.com
10419,"Oneida Engineering Solutions, LLC","1033 N. Mayfair Road, Suite 200",,Milwaukee,WI,53226,11/30/2019,11/8/2018,414 607 6728,NS,20226,,www.,oescgroup.com
10420,Brandenburg Engineering L L C,"100 Commons Rd., Ste.7-353",,Dripping Springs,TX,78620,11/30/2019,11/5/2018,512 431 9668,SP,20227,,www.,govcb.com
10421,"Printz Engineering Services, LLC",1710 Cuprite Ct,,Castle Rock,CO,80108,11/30/2019,11/5/2018,720 733 9864,NS,20228,,www.,printzengineeringservices.com
10422,Numeric Engineering Inc.,13720 Farm to Market Rd 529 #200,,Houston,TX,77041,11/30/2019,11/14/2018,832 613 2795,NS,20229,,www.,linkedin.com
10423,"Insight Risk, LLC DBA Insight Risk",149 Meadowcreek Rd,,Coppell,TX,75019,11/30/2019,11/8/2018,972 821 8381,NS,20230,,www.,insightrisk.com
10424,"SCS Petroleum Engineering, LLC",PO Box 122,,Novice,TX,79538,11/30/2019,11/28/2018,325 280 3308,SP,20231,,www.,linkedin.com
10425,"High Roller Engineering & Construction, LLC DBA High Roller EPC",1008 Southview Circle,,Center,TX,75935,11/30/2019,11/8/2018,833-473-7289,NS,20232,,www.,highrollergroup.com
10426,"RSK Consulting Engineers, LLC",4900 Woodstone Drive,Apt# 903,San Antonio,TX,78230,11/30/2019,11/20/2018,931 529 0381,SP,20234,,www.,rskengineering.com
10427,B-Hill Consulting Engineers,4501 Buena Vista Ln.,,McKinney,TX,75070,11/30/2019,11/20/2018,469 247 6847,SP,20235,,www.,linkedin.com
10428,Haresh Merchant P.E.,19015 San Saba River Ct,,Cypress,TX,77433,11/30/2019,11/9/2018,281 536 1786,SP,20236,,www.,linkedin.com
10429,"BC Engineers, Inc.",11917 N Warren St,,Hayden,ID,83835,11/30/2019,11/9/2018,208 772 8424,NS,20238,,www.,bcengineersinc.com
10430,"Hatfield Engineering, P.C.","39 E 29th Street, Unit 4-D",,New York,NY,10016,12/31/2019,12/8/2018,212 260 1513,NS,20239,,www.,hatfieldgrp.com
10431,"Dynamic Traffic, LLC",1904 MAIN STREET,,LAKE COMO,NJ,7719,11/30/2019,11/13/2018,7329740198,NS,20240,,www.,linkedin.com
10432,Tailored Consulting DBA Tailored Engineering,1600 Aspen Commons,STE 210,Middleton,WI,53562,11/30/2019,11/28/2018,608-440-9594,NS,20242,,www.,tailoredeng.com
10433,"Purcell Electrical Professional Corporation DBA PK Electrical, Inc.",681  Sierra Rose Dr #B,,Reno,NV,89511,11/30/2019,11/13/2018,7758269010,NS,20243,,www.,pkelectrical.com
10434,"North American Protection and Control, LLC",190 N. Westmonte Drive,,Altamonte Springs,FL,32714,11/30/2019,11/20/2018,407 788 3717 x208,NS,20244,,www.,napcusa.com
10435,"Joe Bryan Sanchez, P.E.",1200 Chardonnay Blvd,,Amarillo,TX,79124,11/30/2019,11/21/2018,806-584-8202,SP,20245,,www.,m.tennislink.usta.com
10436,The W4 Group Corporation,13 Oakley Dr.,,Destrehan,LA,7047,2/29/2020,2/28/2019,504 628 2053,NS,20246,,www.,thew4group.com
10437,ARC llc.,10207 Marwood Falls Ct.,,Houston,TX,77070,11/30/2019,11/20/2018,713 614 7591,SP,20247,,www.,har.com
10438,J H Wynne,PO Box 120,,Aledo,TX,76008,11/30/2019,11/21/2018,817 995 3220,SP,20248,,www.,mylife.com
10439,KMEC Engineering & Conveying Systems LLC,6100 Cunningham Road,,Houston,TX,77041,12/31/2019,12/4/2018,214 358 5500,NS,20249,,www.,purvisindustries.com
10440,"Metal Roof Consultants, Inc.",105 Versailles Dr.,,Cary,NC,27511,11/30/2019,11/28/2018,919-465-1762,NS,20250,,www.,metalroofconsultants.net
10441,"General Engineering and Environmental Companies, Inc.","12241 Industriplex Blvd, Bldg C",,Baton Rouge,LA,70809,12/31/2019,12/5/2018,225 753 6545,NS,20251,,www.,linkedin.com
10442,Cribb Philbeck Weaver Group,3918 N Highland Ave,,Tampa,FL,33603,11/30/2019,11/26/2018,813 361 2644,NS,20252,,www.,cpwgengineering.com
10443,"Berean Engineering, P.C.",102 Greygate Place,,Cary,NC,27518,11/30/2019,11/20/2018,919 636 1030,SP,20253,,www.,linkedin.com
10444,"MDJ Engineering, LLC",3774 Childress Street,,Houston,TX,77005,12/31/2019,12/5/2018,832-899-5367,SP,20254,,www.,opencorporates.com
10445,"Development Engineering Consultants, LLC",405 State Highway 121,Suite A250,Lewisville,TX,75067,11/30/2019,11/13/2018,214-274-4939,SP,20255,,www.,opencorporates.com
10446,Christian de Ala,2310 Main Street,Apt 309,Houston,TX,77002,11/30/2019,11/13/2018,337-296-8831,SP,20256,,www.,realtor.com
10447,"J. Lee Milligan, Inc",P. O. Box 30188,,Amarillo,TX,79120,11/30/2019,11/20/2018,806 373 4386,NS,20257,,www.,jleemilligan.com
10448,Red Sky Airport Consulting LLC,7713 Cedar Park Ave.,,North Richland Hills,TX,76182,11/30/2019,11/26/2018,817-266-0748,SP,20258,,www.,mapquest.com
10449,"DirecTank Environmental Products, LLC",4604 S. Wayside Drive,,Houston,TX,77087,3/31/2020,3/19/2019,346 571 6071,NS,20259,,www.,directank.com
10450,"James A. Babb, PE, LLC",1308 Piney Woods,,Friendswood,TX,77546,11/30/2019,11/21/2018,713-516-2061,SP,20260,,www.,start.cortera.com
10451,"Smart Solutions, L.L.C.",107 West Ocla,,Borger,TX,79007,11/30/2019,11/20/2018,949 207 8235,SP,20261,,www.,linkedin.com
10452,"Aaron B Owens, P.E.",PO Box  897,,Buna,TX,77612,12/31/2019,12/4/2018,281 798 2880,SP,20262,,www.,whitepages.com
10453,Vectrus Systems Corporation,231  9th Ave.,,Sheppard AFB,TX,76311,11/30/2019,11/28/2018,940-676-5718,NS,20263,,www.,vectrus.com
10454,McMahon Digital LLC DBA Iridium Engineering Consultants,2022 Spring Field Road,,Houston,TX,77062,12/31/2019,12/4/2018,281 826 9622,NS,20265,,www.,upwork.com
10455,"Utility Programs & Metering II, Inc. DBA utiliVisor",135 West 36th Street-7th Floor,,New York,NY,10018,11/30/2019,11/30/2018,212 260 4800,NS,20266,,www.,utilivisor.com
10456,"Ford Gin Services, Inc.",904 91st St,,Lubbock,TX,79423,12/31/2019,12/4/2018,806 745 3433,NS,20267,,www.,lubbockchamber.com
10457,Jordan Engineering,2302 Elm Forest Dr,,Pearland,TX,77584,11/30/2019,11/28/2018,832 771 6373,SP,20268,,www.,indeed.com
10458,JLC Juni Group,344 Clayton Street,,Grand Prairie,TX,75052,12/31/2019,12/4/2018,561 436 9301,SP,20269,,www.,opencorporates.com
10459,"Van Deurzen and Associates, P.A.","11011 King Street, Suite 130",,Overland Park,KS,66210,11/30/2019,11/30/2018,913 451 6305,NS,20270,,www.,linkedin.com
10460,EDCON DBA EDCON,PO Box 415,,Pharr,TX,78577,11/30/2019,11/16/2018,210-875-9297,NS,20271,,www.,manta.com
10461,"Intertek USA, Inc",545 E Algonquin Rd,,Arlington Heights,IL,60005,11/30/2019,11/15/2018,210 635 8114,NS,20272,,www.,intertek.com
10462,"EIA Technocrats, Inc",6119 Ashford Falls Lane,,Sugar Land,TX,77479,11/30/2019,11/28/2018,817-501-4855,NS,20273,,www.,bizapedia.com
10463,"Marcus Trew, P.E.",11562 Kingsville Dr,,Frisco,TX,75035,11/30/2019,11/15/2018,817-946-5474,SP,20274,,www.,linkedin.com
10464,"William Lee International, Inc.",222 Heathbrook Lane,,Houston,TX,77094,11/30/2019,11/16/2018,281 610 1698,NS,20275,,www.,linkedin.com
10465,MH Consulting Engineers,9410 Fairdale ln,,Houston,TX,77063,11/30/2019,11/16/2018,713 569 9500,SP,20276,,www.,mhes.com
10466,"Global Project Design Solutions, LLC",12458 Deerfield Drive,,Walker,LA,70785,11/30/2019,11/16/2018,800-473-7085,NS,20277,,www.,manta.com
10467,Metropolitan Capital Partners LLC,7100 WESTWIND DR,Ste. 250,EL PASO,TX,79912-1753,12/31/2019,12/10/2018,2135094055,NS,20278,,www.,linkedin.com
10468,Danielle Skidmore Consulting PLLC,360 Nueces Street,Apt 2709,Austin,TX,78701,11/30/2019,11/19/2018,512 536 0748,SP,20279,,www.,facebook.com
10469,"Ellis Consulting Engineers, LLC DBA Ellis Consulting Engineers",407 Plantation Rd,,Tallahassee,FL,32303,12/31/2019,12/4/2018,8502740199,SP,20280,,www.,ellisengineer.com
10470,"INTENT GROUP, LLC",17806 Quiet Loch Ln,,Houston,TX,77084,11/30/2019,11/19/2018,832 497 6798,NS,20281,,www.,linkedin.com
10471,"MIDCON Engineering, LLC DBA Midcon",3401 Pearce Rd.,,Austin,TX,78730,11/30/2019,11/20/2018,512-657-7267,SP,20282,,www.,corporationwiki.com
10472,J.E. Dunn Construction Company,1001 Locust Street,,Kansas City,MO,64106,11/30/2019,11/30/2018,816 474 8600,NS,20283,,www.,jedunn.com
10473,DeepTech Solutions LLC,16225 Park Ten Place Dr. Suite 105,,Houston,TX,77084,11/30/2019,11/28/2018,281-819-5448,NS,20285,,www.,deeptechusa.com
10474,"Primera Engineers, Ltd.",100 S. Wacker Drive,Suite 700,Chicago,IL,60606,11/30/2019,11/26/2018,312 606 0910,NS,20286,,www.,primeraeng.com
10475,Great River Industries,11104 West Airport Blvd,,Stafford,TX,77477,11/30/2019,11/20/2018,972-757-3755,NS,20287,,www.,greatriver360.com
10476,"Professional Environmental Engineers, Inc.",500 S Ewing Ave,Suite E,Saint Louis,MO,63103,11/30/2019,11/21/2018,3145310060 114,NS,20288,,www.,pe-engrs.com
10477,"Con Metal Contractors, Inc.",131 N. Virginia Street,B,Port Lavaca,TX,77979,11/30/2019,11/26/2018,361-552-4042,NS,20289,,www.,conmetalinc.com
10478,ROOT 3 POWER LLC,6603 KNOLLBRIDGE LN,,SPRING,TX,77379,11/30/2019,11/26/2018,713 294 2003,NS,20290,,www.,manta.com
10479,"T&D Engineers, LLC DBA T&D Engineers",PO Box 303068,,Austin,TX,78702,12/31/2019,12/4/2018,512-436-3465,NS,20291,,www.,td-engineers.com
10480,Structural Engineering and Detailing LLC,1804 Lakeshore Ct,,Irving,TX,75060,11/30/2019,11/28/2018,4692694954,SP,20292,,www.,tilt-up.org
10481,PJ Chavis Engineering PLLC,18036 Canopy Lane,,Manor,TX,78653,11/30/2019,11/28/2018,210-764-9499,NS,20293,,www.,manta.com
10482,"SPX Cooling Technologies, Inc.",7401 W 129th Street,,Overland Parks,KS,66213,12/31/2019,12/7/2018,913-664-7400,NS,20294,,www.,spxcooling.com
10483,"Petersen Engineering, Inc.",8902 Vincennes Circle,Suite F,Indianapolis,IN,46268-3019,12/31/2019,12/8/2018,317 217 1701,NS,20295,,www.,pei-engineering.com
10484,B2 Engineering,10438 Lippitt Ave,,Dallas,TX,75218,1/31/2020,1/9/2019,972 249 5975,SP,20296,,www.,glassdoor.com
10485,"Eric W. Burrer, PE",12407 Mossy Woods Dr.,,Tomball,TX,77377,11/30/2019,11/28/2018,281-841-9405,SP,20297,,www.,mylife.com
10486,"Stock & Associates Consulting Engineers, Inc.",257 Chesterfield Business Pkwy,,Chesterfield,MO,63005,11/30/2019,11/28/2018,636-681-2401,NS,20298,,www.,linkedin.com
10487,WestPower Engineering,740 Oak Ave,,Davis,CA,95616,11/30/2019,11/29/2018,510-290-9940,SP,20299,,www.,bbb.org
10488,"Epic Engineering, P.C.",50 E 100 S,,Heber,UT,894032,11/30/2019,11/28/2018,435-654-6600,NS,20300,,www.,epiceng.net
10489,Caliber Engineering Solutions LLC,11201 N Tatum Blvd Ste 300 #83381,,Phoenix,AZ,85028,11/30/2019,11/29/2018,480 329 0493,SP,20301,,www.,linkedin.com
10490,Robert P Bills,68 N Greenvine Cir,,The Woodlands,TX,77382,11/30/2019,11/30/2018,832-948-0765,SP,20302,,www.,whitepages.com
10491,"Feuerborn Associates Engineering, P.A. DBA FA Engineering",357 West Center St.,Suite 216,Pocatello,ID,83204,11/30/2019,11/30/2018,2089043170,NS,20303,,www.,faengr.com
10492,The Boldt Company,PO Box 419,,Appleton,WI,54912,4/30/2020,4/17/2019,920-739-6321,NS,20304,,www.,theboldtcompany.com
10493,Brindley Engineering Corporation,901 Warrenville Road,Suite 15,Lisle,IL,60532,11/30/2019,11/30/2018,3125206487,NS,20305,,www.,brindleyengineering.com
10494,"Core Engineering Consultants, PLLC",2888 Bridle Path Lane,,Friendswood,TX,77546,12/31/2019,12/15/2018,281-968-7256,SP,20306,,www.,manta.com
10495,Qubehaus LLC,4812 Coventry Lane,,Arlington,TX,76017,12/31/2019,12/3/2018,8179833514,SP,20307,,www.,linkedin.com
10496,"MacMillan Associates, INC.",714 East Midland Street,,Bay City,MI,48706,12/31/2019,12/4/2018,989-894-4300,NS,20308,,www.,macmillanassociates.com
10497,Atteris LLC,2800 POST OAK BOULEVARD,SUITE 4100,HOUSTON,TX,77056,12/31/2019,12/5/2018,8323902251,NS,20309,,www.,atteris.com.au
10498,AG Engineering LLC,5511 pecan springs #11301,,San Antonio,TX,78249,12/31/2019,12/5/2018,9562821292,SP,20310,,www.,ziprecruiter.com
10499,"Garrett Environmental Strategies, LLC",2602 Quaker,,Texas City,TX,77590,12/31/2019,12/15/2018,4096921191,SP,20311,,www.,garrettstrategies.com
10500,Atlas Services Corporation DBA Atlas Geotechnical,113 Cooper Street,,Santa Cruz ,CA,95060,12/31/2019,12/13/2018,8316007419,NS,20312,,www.,atlasgeotechnical.com
10501,"ERS Materials, LLC",231 Rope Mill Parkway,,Woodstock,GA,30188,12/31/2019,12/10/2018,678-903-3614,NS,20313,,www.,manta.com
10502,E & E Engineering and Associates LLC,2301 N. Yellowood Ave,,Broken Arrow,OK,74012,12/31/2019,12/5/2018,918-957-1300,NS,20314,,www.,ee-associates.com
10503,Jerry Ulke,6002 Blackberry Cove Ln,,Richmond,TX,77469,12/31/2019,12/5/2018,8324446828,SP,20315,,www.,harvestgreentexas.com
10504,"MaxGreen Transportation Engineers, LLC",10544 BLACK ELK WAY,,COLORADO SPRINGS,CO,80908,12/31/2019,12/6/2018,719-661-4127,SP,20316,,www.,maxgreenengineers.com
10505,"Parker Consulting Engineers, LLC",5111 Victoria Avenue,,North Charleston,SC,29405,12/31/2019,12/6/2018,8435143640,SP,20317,,www.,manta.com
10506,"CE Solutions, Inc.",10 Shoshone Drive,,Carmel,IN,46032,12/31/2019,12/6/2018,3178181912,NS,20318,,www.,cesolutionsinc.com
10507,Jolt Engineering DBA Jolt Engineering,65 Cuesta Way,,Walnut Creek,CA,94597,12/31/2019,12/6/2018,3019387843,SP,20319,,www.,isolarworld.com
10508,U. S. Compliance Corporation,520 3rd Street,,Excelsior,MN,55331,12/31/2019,12/6/2018,9522523000,NS,20320,,www.,uscompliance.com
10509,"Poulos & Bennett, LLC",2602 E. Livingston St.,,Orlando,FL,32803,12/31/2019,12/6/2018,407-487-2594,NS,20321,,www.,poulosandbennett.com
10510,Global Stone Service LLC,PO BOX 88322,,Houston,TX,77288,12/31/2019,12/6/2018,7137032083,NS,20322,,www.,globalstoneservice.com
10511,"Paper-To-Parts 3D Solid Modeling, LLC DBA 3DCuriosities",5600 Dye Dr.,,Arlington,TX,76013,12/31/2019,12/6/2018,817-371-4441,SP,20323,,www.,paper2parts.com
10512,Axess North America Inc,15915 Katy Fwy #501,,Houston,TX,77094,12/31/2019,12/6/2018,2819940367,NS,20324,,www.,axessgroup.com
10513,Benjamin Lipscomb,375 Deer Trail,,Whitefish,MT,59937,12/31/2019,12/7/2018,5035227140,SP,20325,,www.,linkedin.com
10514,Barun Corp,602 N Atwater Dr,,Malvern,PA,19355,12/31/2019,12/7/2018,7046164187,NS,20326,,www.,alignable.com
10515,"Fabre Engineering, Inc. DBA Fabre Engineering & Surveying",119 Gregory Square,,Pensacola,FL,32502,12/31/2019,12/7/2018,850-433-6438,NS,20327,,www.,fabreinc.com
10516,"PetroGlobal Group, LLC","440 Cobia Drive, Suite 310",,Katy,TX,77494,12/31/2019,12/8/2018,2817887130,NS,20328,,www.,bizapedia.com
10517,"CamBel Consulting, LLC",8710 Winningham,,Houston,TX,77055,12/31/2019,12/8/2018,713-724-9881,SP,20329,,www.,manta.com
10518,"OCHS HOLDINGS LLC DBA OCHS HOLDINGS LLC, IRONWOOD EXECUTIVE TRANSPORTATION",12322 BROKEN ARROW ST,,HOUSTON,TX,77024,12/31/2019,12/10/2018,7135013386,SP,20330,,www.,manta.com
10519,A-Prime Engineering LLC,"3840 E. Robinson Road, Suite 109",,Amherst,NY,14228,12/31/2019,12/10/2018,7168001364,SP,20331,,www.,manta.com
10520,"Building Systems Design Group, LLC",796 S. Conroy Ave,,Republic,MO,65738,12/31/2019,12/12/2018,7853413672,SP,20332,,www.,manta.com
10521,"SEMA Construction, Inc.",7353 S. EAGLE STREET,,CENTENNIAL,CO,80112,12/31/2019,12/12/2018,407-563-7900,NS,20333,,www.,semaconstruction.com
10522,"Rakestraw, Ltd.",11940 County Line Rd,,Willis,TX,77378,12/31/2019,12/12/2018,9364420232,NS,20334,,www.,corporationwiki.com
10523,Vistabreeze Development LLC,3011 Crossbrook Ct,,Katy,TX,77450,1/31/2020,1/8/2019,713 240 4499,SP,20336,,www.,clustrmaps.com
10524,TOR Engineering Corporation,3731 E Grove St,,Phoenix,AZ,85040,12/31/2019,12/19/2018,602 437 1676,NS,20337,,www.,torengineering.com
10525,JSB Engineer,19285 Horseshoe Dr.,,Nevada,TX,75173,1/31/2020,1/9/2019,214-843-6223,SP,20338,,www.,nvbpels.org
